Site,Unique ID,Outplant.Date,Tag.Num,Project Type,Attachment Method,Plug Type,Geno Layout,Num.Frags.Array,Species,Geno,Time.Point,Monitoring.Date,Num.Dead.Old,Num.Dead.New,Num.Missing,Num.Predation,Perc.Partial.Mortality.Old,Perc.Partial.Mortality.New,Fish.Predation,Snails,Disease,Bleaching,Overall.Condition,Fusion,Comments,Location
MH_M_1,43375-MH_M_1-54,10/2/2018,54,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF61,One.Year,10/11/2019,5,0,0,0,0,0,N,N,N,N,0,0,All dead,Munson
MH_M_1,43375-MH_M_1-55,10/2/2018,55,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF61,One.Year,10/11/2019,5,0,0,0,0,0,N,N,N,N,0,0,All dead,Munson
MH_M_1,43375-MH_M_1-56,10/2/2018,56,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF61,One.Year,10/11/2019,4,0,0,0,15,0,N,N,N,N,0,0,0,Munson
MH_M_1,43375-MH_M_1-57,10/2/2018,57,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF61,One.Year,10/11/2019,3,0,0,0,40,0,N,N,N,N,0,0,0,Munson
MH_M_1,43375-MH_M_1-22,10/2/2018,22,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF27,One.Month,11/3/2018,0,0,0,0,0,0,N,N,N,N,0,0,0,Munson
MH_M_1,43375-MH_M_1-23,10/2/2018,23,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF27,One.Month,11/3/2018,0,0,0,0,0,0,N,N,N,N,0,0,0,Munson
MH_M_1,43375-MH_M_1-24,10/2/2018,24,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF27,One.Month,11/3/2018,0,0,0,0,0,0,N,N,N,N,0,0,0,Munson
MH_M_1,43375-MH_M_1-31,10/2/2018,31,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Month,11/3/2018,0,0,0,0,0,0,N,N,N,N,0,0,0,Munson
MH_M_1,43375-MH_M_1-32,10/2/2018,32,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Month,11/3/2018,0,0,0,0,0,0,N,N,N,N,0,0,0,Munson
MH_M_1,43375-MH_M_1-33,10/2/2018,33,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Month,11/3/2018,0,0,0,0,0,0,N,N,N,N,0,0,0,Munson
MH_M_1,43375-MH_M_1-46,10/2/2018,46,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF61,One.Month,11/3/2018,0,0,0,0,0,0,N,N,N,N,0,0,0,Munson
MH_M_1,43375-MH_M_1-47,10/2/2018,47,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF61,One.Month,11/3/2018,0,0,0,0,0,0,N,N,N,N,0,0,0,Munson
MH_M_1,43375-MH_M_1-18,10/2/2018,18,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF8,One.Year,10/11/2019,1,0,0,0,15,0,N,N,N,N,0,0,0,Munson
MH_M_1,43375-MH_M_1-19,10/2/2018,19,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Year,10/11/2019,2,0,0,0,20,0,N,N,N,N,0,0,0,Munson
MH_M_1,43375-MH_M_1-20,10/2/2018,20,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Year,10/11/2019,1,0,0,0,15,0,N,N,N,N,0,0,0,Munson
MH_M_1,43375-MH_M_1-21,10/2/2018,21,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Year,10/11/2019,1,0,0,0,30,0,N,N,N,N,0,0,0,Munson
MH_M_1,43375-MH_M_1-22,10/2/2018,22,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF27,One.Year,10/11/2019,4,0,0,0,30,0,N,N,N,N,0,0,0,Munson
MH_M_1,43375-MH_M_1-54,10/2/2018,54,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF61,One.Month,11/3/2018,0,0,0,0,0,0,N,N,N,N,0,0,0,Munson
MH_M_1,43375-MH_M_1-5,10/2/2018,5,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Year,10/11/2019,2,0,0,0,40,0,N,N,N,N,0,0,0,Munson
MH_M_1,43375-MH_M_1-6,10/2/2018,6,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Year,10/11/2019,3,0,0,0,25,0,N,N,N,N,0,0,0,Munson
MH_M_1,43375-MH_M_1-7,10/2/2018,7,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Year,10/11/2019,5,0,0,0,0,0,N,N,N,N,0,0,all dead,Munson
MH_M_1,43375-MH_M_1-8,10/2/2018,8,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Year,10/11/2019,5,0,0,0,0,0,N,N,N,N,0,0,all dead,Munson
MH_M_1,43375-MH_M_1-9,10/2/2018,9,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Year,10/11/2019,2,0,0,0,20,0,N,N,N,N,0,0,0,Munson
MH_M_1,43375-MH_M_1-16,10/2/2018,16,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF8,One.Year,10/11/2019,2,0,0,0,10,0,N,N,N,N,0,0,good color,Munson
MH_M_1,43375-MH_M_1-17,10/2/2018,17,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF8,One.Year,10/11/2019,5,0,0,0,0,0,N,N,N,N,0,0,all dead,Munson
MH_M_1,43375-MH_M_1-32,10/2/2018,32,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Year,10/11/2019,5,0,0,0,0,0,N,N,N,N,0,0,all dead,Munson
MH_M_1,43375-MH_M_1-23,10/2/2018,23,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF27,One.Year,10/11/2019,0,0,0,0,20,0,N,N,N,N,0,0,good color,Munson
MH_M_1,43375-MH_M_1-24,10/2/2018,24,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF27,One.Year,10/11/2019,5,0,0,0,0,0,N,N,N,N,0,0,all dead,Munson
MH_M_1,43375-MH_M_1-31,10/2/2018,31,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Year,10/11/2019,5,0,0,0,0,0,N,N,N,N,0,0,all dead,Munson
MH_M_1,43375-MH_M_1-55,10/2/2018,55,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF61,One.Month,11/3/2018,0,0,0,0,0,1,N,N,N,N,0,0,one polyp appears dead; 1 @ 5%,Munson
MH_M_1,43375-MH_M_1-33,10/2/2018,33,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Year,10/11/2019,5,0,0,0,0,0,N,N,N,N,0,0,all dead,Munson
MH_M_1,43375-MH_M_1-57,10/2/2018,57,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF61,One.Month,11/3/2018,0,0,0,0,0,0,N,N,N,N,0,0,0,Munson
MH_M_1,43375-MH_M_1-56,10/2/2018,56,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF61,One.Month,11/3/2018,0,0,0,0,0,0,N,N,N,N,0,0,0,Munson
N_M_1,43371-N_M_1-74,9/28/2018,74,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF27,One.Month,11/3/2018,0,0,0,0,0,0,N,N,N,Y,0,0,0,Site N
N_M_1,43371-N_M_1-71,9/28/2018,71,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Month,11/3/2018,0,0,0,0,0,4,N,N,N,Y,0,0,2 @ 10% predation,Site N
N_M_1,43371-N_M_1-72,9/28/2018,72,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Month,11/3/2018,0,0,0,0,0,0,N,N,N,Y,0,0,1 coral partially bleached ~5%,Site N
N_M_1,43371-N_M_1-73,9/28/2018,73,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF27,One.Month,11/3/2018,0,0,0,0,0,0,N,N,N,Y,0,0,1 coral partially bleached ~5%,Site N
N_M_1,43371-N_M_1-43,9/28/2018,43,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Month,11/3/2018,0,0,0,0,0,9,Y,N,N,N,0,0,"1 @ 5%,     2 @ 20% predation",Site N
N_M_1,43371-N_M_1-5,9/28/2018,5,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF132,One.Month,11/3/2018,0,0,0,0,0,2,Y,N,N,Y,0,0,Pale,Site N
N_M_1,43371-N_M_1-45,9/28/2018,45,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Month,11/3/2018,0,0,0,0,0,0,N,N,N,Y,0,0,"1 coral paling ~50%, tissue still alive",Site N
N_M_1,43371-N_M_1-49,9/28/2018,49,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF8,One.Month,11/3/2018,0,0,0,0,0,3,Y,N,N,N,0,0,1 @ 15% predation,Site N
N_M_1,43371-N_M_1-50,9/28/2018,50,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF8,One.Month,11/3/2018,0,0,0,0,0,10,Y,N,N,N,0,0,1 @ 50% predation,Site N
N_M_1,43371-N_M_1-44,9/28/2018,44,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Month,11/3/2018,0,0,0,0,0,17,Y,N,N,Y,0,0,"2 coral paling ~15%, tissue still alive; 1 @ 85% predation",Site N
N_M_1,43371-N_M_1-52,9/28/2018,52,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Month,11/3/2018,0,0,0,0,0,0,N,N,N,N,0,0,0,Site N
N_M_1,43371-N_M_1-41,9/28/2018,41,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF2,One.Month,11/3/2018,0,0,0,0,0,0,N,N,N,N,0,0,0,Site N
N_M_1,43371-N_M_1-42,9/28/2018,42,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF2,One.Month,11/3/2018,0,0,0,0,0,0,N,N,N,N,0,0,0,Site N
N_M_1,43371-N_M_1-51,9/28/2018,51,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF8,One.Month,11/3/2018,0,0,0,0,0,8,N,N,N,N,0,0,1 @ 40% predation,Site N
N_M_1,43371-N_M_1-40,9/28/2018,40,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF2,One.Month,11/3/2018,0,0,0,0,0,0,N,N,N,N,0,0,0,Site N
N_M_1,43371-N_M_1-70,9/28/2018,70,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Month,11/3/2018,0,0,0,0,0,8,Y,N,N,Y,0,0,"1 coral ~10% paling, 2 corals 10% mortality, 1 coral 20% predation",Site N
N_M_1,43371-N_M_1-87,9/28/2018,87,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF12,One.Year,10/11/2019,2,0,0,0,40,0,N,N,N,N,0,0,0,Site N
N_M_1,43371-N_M_1-68,9/28/2018,68,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Month,11/3/2018,0,0,0,0,0,0,N,N,N,N,0,0,0,Site N
N_M_1,43371-N_M_1-69,9/28/2018,69,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Month,11/3/2018,0,0,0,0,0,0,N,N,N,N,0,0,0,Site N
N_M_1,43371-N_M_1-26,9/28/2018,26,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF61,One.Year,10/11/2019,5,0,0,0,0,0,N,N,N,N,0,0,All dead,Site N
N_M_1,43371-N_M_1-75,9/28/2018,75,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF27,One.Month,11/3/2018,0,0,0,0,0,0,N,N,N,Y,0,0,2 coral ~15% paling,Site N
N_M_1,43371-N_M_1-88,9/28/2018,88,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF32,One.Year,10/11/2019,5,0,0,0,0,0,N,N,N,N,0,0,All dead,Site N
N_M_1,43371-N_M_1-25,9/28/2018,25,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF61,One.Year,10/11/2019,5,0,0,0,0,0,N,N,N,N,0,0,All dead,Site N
N_M_1,43371-N_M_1-4,9/28/2018,4,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF132,One.Month,11/3/2018,0,0,0,0,0,8,Y,N,N,N,0,0,"1 @ 10%, 2 @ 15%",Site N
N_M_1,43371-N_M_1-81,9/28/2018,81,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF303,One.Month,11/3/2018,0,0,0,0,0,0,N,N,N,Y,0,0,"1 coral partially bleached ~5%, 2 corals paling ~20%",Site N
N_M_1,43371-N_M_1-6,9/28/2018,6,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF132,One.Month,11/3/2018,0,0,0,0,0,2,Y,N,N,N,0,0,1 @ 10%,Site N
N_M_1,43371-N_M_1-7,9/28/2018,7,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF3,One.Month,11/3/2018,0,0,0,0,0,0,N,N,N,N,0,0,0,Site N
N_M_1,43371-N_M_1-8,9/28/2018,8,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF3,One.Month,11/3/2018,0,0,0,0,0,0,N,N,N,N,0,0,0,Site N
N_M_1,43371-N_M_1-9,9/28/2018,9,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF3,One.Month,11/3/2018,0,0,0,0,0,0,N,N,N,N,0,0,0,Site N
N_M_1,43371-N_M_1-25,9/28/2018,25,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF61,One.Month,11/3/2018,0,0,0,0,0,0,N,N,N,N,0,0,0,Site N
N_M_1,43371-N_M_1-26,9/28/2018,26,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF61,One.Month,11/3/2018,0,0,0,0,0,0,N,N,N,Y,0,0,2 coral showing 10% paling,Site N
N_M_1,43371-N_M_1-27,9/28/2018,27,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF61,One.Month,11/3/2018,0,0,0,0,0,0,N,N,N,N,0,0,0,Site N
N_M_1,43371-N_M_1-34,9/28/2018,34,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF61,One.Month,11/3/2018,0,0,0,0,0,0,N,N,N,N,0,0,0,Site N
N_M_1,43371-N_M_1-35,9/28/2018,35,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF61,One.Month,11/3/2018,0,0,0,0,0,0,N,N,N,N,0,0,0,Site N
N_M_1,43371-N_M_1-36,9/28/2018,36,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF61,One.Month,11/3/2018,0,0,0,0,0,0,N,N,N,Y,0,0,1 coral 20% paling,Site N
N_M_1,43371-N_M_1-37,9/28/2018,37,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF61,One.Month,11/3/2018,0,0,0,0,0,0,N,N,N,Y,0,0,3 corals 20 paling,Site N
N_M_1,43371-N_M_1-38,9/28/2018,38,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF61,One.Month,11/3/2018,0,0,0,0,0,0,N,N,N,Y,0,0,1 coral 20% paling,Site N
N_M_1,43371-N_M_1-39,9/28/2018,39,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF61,One.Month,11/3/2018,0,0,0,0,0,8,Y,N,N,N,0,0,"1 @ 20%,   2 @ 10% predation",Site N
N_M_1,43371-N_M_1-66,9/28/2018,66,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF27,One.Year,10/11/2019,1,0,0,0,50,0,N,N,N,N,0,0,Sponge smothering corals,Site N
N_M_1,43371-N_M_1-67,9/28/2018,67,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Year,10/11/2019,5,0,0,0,0,0,N,N,N,N,0,0,All dead,Site N
N_M_1,43371-N_M_1-68,9/28/2018,68,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Year,10/11/2019,4,0,0,0,60,0,N,N,N,N,0,0,0,Site N
N_M_1,43371-N_M_1-69,9/28/2018,69,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Year,10/11/2019,5,0,0,0,0,0,N,N,N,N,0,0,All dead,Site N
N_M_1,43371-N_M_1-70,9/28/2018,70,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Year,10/11/2019,5,0,0,0,0,0,N,N,N,N,0,0,All dead,Site N
N_M_1,43371-N_M_1-71,9/28/2018,71,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Year,10/11/2019,5,0,0,0,0,0,N,N,N,N,0,0,All dead,Site N
N_M_1,43371-N_M_1-72,9/28/2018,72,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Year,10/11/2019,4,0,0,0,60,0,N,N,N,N,0,0,Sponge growing over coral,Site N
N_M_1,43371-N_M_1-73,9/28/2018,73,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF27,One.Year,10/11/2019,5,0,0,0,0,0,N,N,N,N,0,0,All dead,Site N
N_M_1,43371-N_M_1-74,9/28/2018,74,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF27,One.Year,10/11/2019,2,0,0,0,50,0,N,N,N,N,0,0,0,Site N
N_M_1,43371-N_M_1-53,9/28/2018,53,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Month,11/3/2018,0,0,0,0,0,0,N,N,N,N,0,0,0,Site N
N_M_1,43371-N_M_1-54,9/28/2018,54,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Month,11/3/2018,0,0,0,0,0,10,N,N,N,N,0,0,1 @ 50% predation,Site N
N_M_1,43371-N_M_1-64,9/28/2018,64,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF27,One.Month,11/3/2018,0,0,0,0,0,5,N,N,N,Y,0,0,1 @ 25% predation; 3 corals ~15% pale,Site N
N_M_1,43371-N_M_1-65,9/28/2018,65,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF27,One.Month,11/3/2018,0,0,0,0,0,4,N,N,N,Y,0,0,1 @ 20% predation; 1 coral 35% bleached,Site N
N_M_1,43371-N_M_1-66,9/28/2018,66,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF27,One.Month,11/3/2018,0,0,0,0,0,4,N,N,N,N,0,0,1 @ 20% predation,Site N
N_M_1,43371-N_M_1-67,9/28/2018,67,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Month,11/3/2018,0,0,0,0,0,0,N,N,N,Y,0,0,3 corals paling ~10%,Site N
N_M_1,43371-N_M_1-84,9/28/2018,84,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Year,10/11/2019,5,0,0,0,0,0,N,N,N,N,0,0,All dead,Site N
N_M_1,43371-N_M_1-85,9/28/2018,85,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Year,10/11/2019,5,0,0,0,0,0,N,N,N,N,0,0,All dead,Site N
N_M_1,43371-N_M_1-86,9/28/2018,86,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Year,10/11/2019,5,0,0,0,0,0,N,N,N,N,0,0,All dead,Site N
N_M_1,43371-N_M_1-8,9/28/2018,8,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF3,One.Year,10/11/2019,5,0,0,0,0,0,N,N,N,N,0,0,All dead,Site N
N_M_1,43371-N_M_1-9,9/28/2018,9,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF3,One.Year,10/11/2019,5,0,0,0,0,0,N,N,N,N,0,0,All dead,Site N
N_M_1,43371-N_M_1-88,9/28/2018,88,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF32,One.Month,11/3/2018,0,0,0,0,0,0,N,N,N,N,0,0,0,Site N
N_M_1,43371-N_M_1-49,9/28/2018,49,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF8,One.Year,10/11/2019,5,0,0,0,0,0,N,N,N,N,0,0,All dead,Site N
N_M_1,43371-N_M_1-27,9/28/2018,27,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF61,One.Year,10/11/2019,5,0,0,0,50,0,N,N,N,N,0,0,All dead,Site N
N_M_1,43371-N_M_1-34,9/28/2018,34,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF61,One.Year,10/11/2019,4,0,0,0,60,0,N,N,N,N,0,0,0,Site N
N_M_1,43371-N_M_1-79,9/28/2018,79,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF1,One.Month,11/3/2018,0,0,0,0,0,6,N,N,N,Y,0,0,3 corals paling ~30% tissue; 1 @ 30% predation,Site N
N_M_1,43371-N_M_1-80,9/28/2018,80,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF1,One.Month,11/3/2018,0,0,0,0,0,0,N,N,N,Y,0,0,"1 coral partial bleaching ~15%, 4 corals paling ~20% tissue",Site N
N_M_1,43371-N_M_1-38,9/28/2018,38,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF61,One.Year,10/11/2019,3,0,0,0,15,0,N,N,N,N,0,0,0,Site N
N_M_1,43371-N_M_1-82,9/28/2018,82,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF126,One.Month,11/3/2018,0,0,0,0,0,0,N,N,N,N,0,0,0,Site N
N_M_1,43371-N_M_1-83,9/28/2018,83,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF126,One.Month,11/3/2018,1,0,0,0,0,0,Y,N,N,Y,0,0,"1 coral completley removed from plug (100% predation), 2 corals paling, 1 ~20%, 1 ~10%",Site N
N_M_1,43371-N_M_1-84,9/28/2018,84,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Month,11/3/2018,0,0,0,0,0,0,N,N,N,Y,0,0,4 corals paling ~20%,Site N
N_M_1,43371-N_M_1-85,9/28/2018,85,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Month,11/3/2018,0,0,0,0,0,0,N,N,N,Y,0,0,"1 coral partial bleaching ~25%, 2 coral paling, 1~100%, 2~20%",Site N
N_M_1,43371-N_M_1-86,9/28/2018,86,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Month,11/3/2018,0,0,0,0,0,0,N,N,N,N,0,0,0,Site N
N_M_1,43371-N_M_1-87,9/28/2018,87,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF12,One.Month,11/3/2018,0,0,0,0,0,0,N,N,N,N,0,0,0,Site N
N_M_1,43371-N_M_1-44,9/28/2018,44,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Year,10/11/2019,1,0,0,0,15,0,N,N,N,N,0,0,0,Site N
N_M_1,43371-N_M_1-45,9/28/2018,45,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Year,10/11/2019,0,0,0,0,10,0,N,N,N,Y,0,0,Tissue paling on 4 corals,Site N
N_M_1,43371-N_M_1-50,9/28/2018,50,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF8,One.Year,10/11/2019,4,0,1,0,0,0,N,N,N,N,0,0,All dead,Site N
N_M_1,43371-N_M_1-51,9/28/2018,51,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF8,One.Year,10/11/2019,5,0,0,0,0,0,N,N,N,N,0,0,All dead,Site N
N_M_1,43371-N_M_1-52,9/28/2018,52,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Year,10/11/2019,0,0,0,0,0,0,N,N,N,N,0,0,0,Site N
N_M_1,43371-N_M_1-53,9/28/2018,53,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Year,10/11/2019,5,0,0,0,0,0,N,N,N,N,0,0,All dead,Site N
N_M_1,43371-N_M_1-54,9/28/2018,54,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Year,10/11/2019,2,0,0,0,30,0,N,N,N,N,0,0,0,Site N
N_M_1,43371-N_M_1-64,9/28/2018,64,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF27,One.Year,10/11/2019,0,0,0,0,0,0,N,N,N,N,0,0,"Sponge smothering corals, cleared off. Alive underneath",Site N
N_M_1,43371-N_M_1-65,9/28/2018,65,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF27,One.Year,10/11/2019,0,0,0,0,15,0,N,N,N,N,0,0,0,Site N
N_M_1,43371-N_M_1-4,9/28/2018,4,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF132,One.Year,10/11/2019,5,0,0,0,0,0,N,N,N,N,0,0,All dead,Site N
N_M_1,43371-N_M_1-5,9/28/2018,5,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF132,One.Year,10/11/2019,2,0,0,0,15,0,N,N,N,N,0,0,0,Site N
N_M_1,43371-N_M_1-6,9/28/2018,6,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF132,One.Year,10/11/2019,5,0,0,0,0,0,N,N,N,N,0,0,All dead,Site N
N_M_1,43371-N_M_1-7,9/28/2018,7,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF3,One.Year,10/11/2019,5,0,0,0,0,0,N,N,N,N,0,0,All dead,Site N
N_M_1,43371-N_M_1-79,9/28/2018,79,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF1,One.Year,10/11/2019,5,0,0,0,0,0,N,N,N,N,0,0,All dead,Site N
N_M_1,43371-N_M_1-80,9/28/2018,80,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF1,One.Year,10/11/2019,4,0,0,0,15,0,N,N,N,Y,0,0,P,Site N
N_M_1,43371-N_M_1-81,9/28/2018,81,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF303,One.Year,10/11/2019,2,0,0,0,40,0,N,N,N,N,0,0,0,Site N
N_M_1,43371-N_M_1-75,9/28/2018,75,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF27,One.Year,10/11/2019,1,0,0,0,50,0,N,N,N,N,0,0,0,Site N
N_M_1,43371-N_M_1-83,9/28/2018,83,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF126,One.Year,10/11/2019,1,0,0,0,30,0,N,N,N,N,0,0,0,Site N
N_M_1,43371-N_M_1-40,9/28/2018,40,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF2,One.Year,10/11/2019,5,0,0,0,0,0,N,N,N,N,0,0,All dead,Site N
N_M_1,43371-N_M_1-41,9/28/2018,41,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF2,One.Year,10/11/2019,5,0,0,0,0,0,N,N,N,N,0,0,All dead,Site N
N_M_1,43371-N_M_1-82,9/28/2018,82,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF126,One.Year,10/11/2019,3,0,0,0,70,0,N,N,N,N,0,0,0,Site N
N_M_1,43371-N_M_1-43,9/28/2018,43,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF125,One.Year,10/11/2019,4,1,0,0,0,0,N,N,N,N,0,0,All dead,Site N
N_M_1,43371-N_M_1-39,9/28/2018,39,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF61,One.Year,10/11/2019,5,0,0,0,0,0,N,N,N,N,0,0,All dead,Site N
N_M_1,43371-N_M_1-35,9/28/2018,35,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF61,One.Year,10/11/2019,5,0,0,0,0,0,N,N,N,N,0,0,All dead,Site N
N_M_1,43371-N_M_1-42,9/28/2018,42,Research/Restoration,plug/concrete,ce,grouped,5,OFAV,OF2,One.Year,10/11/2019,5,0,0,0,0,0,N,N,N,N,0,0,All dead,Site N
